ticker,year,genai_productivity_index,mnir_score_pros,mnir_score_cons,genai_intensity,rating,review_count,word_count_pros,word_count_cons,post_chatgpt,index_quartile
VICI,2019,-0.0207710314436905,-0.0632842098903173,0.0217421470029363,0.0,4.0,1,11,14,0,Q3
VICI,2021,0.015573822401254,-0.0634832531089983,0.0946308979115065,0.0,5.0,1,4,5,0,Q4 (High)
VNO,2014,-0.0346939339017141,-0.0719624553899423,0.002574587586514,0.0,3.0,5,61,105,0,Q3
VNO,2015,-0.0241857229132254,-0.0282352564224963,-0.0201361894039545,0.0,3.1818181818181817,9,99,111,0,Q3
VNO,2016,-0.0201832464883136,0.0061787467456343,-0.0465452397222615,0.0219996575928779,3.25,8,59,99,0,Q3
VNO,2017,-0.0793698041299545,-0.0723261837557538,-0.0864134245041553,0.0,4.2727272727272725,11,93,101,0,Q1 (Low)
VNO,2018,0.0017553566853822,0.0078210102896903,-0.0043102969189258,0.0156212448930545,4.7,10,73,57,0,Q4 (High)
VNO,2019,-0.0185451698883726,0.0058857807301706,-0.0429761205069158,0.0,3.375,8,55,115,0,Q3
VNO,2020,-0.0119582805235434,-0.0026108499608204,-0.0213057110862664,0.0181818181818181,4.4,5,55,44,0,Q4 (High)
VNO,2021,-0.0092161364356991,0.0083073675038109,-0.0267396403752093,0.0060240963855421,3.8333333333333335,12,83,91,0,Q4 (High)
VNO,2022,-0.0209905423095209,-0.0288837427758313,-0.0130973418432105,0.0,3.571428571428572,6,39,44,0,Q3
VNO,2023,-0.007955430715764,-0.0237816227271662,0.0078707612956381,0.0147058823529411,4.555555555555555,9,102,55,1,Q4 (High)
VNO,2024,-0.0117251383781668,-0.0154947825360159,-0.0079554942203176,0.0,3.5,6,33,26,1,Q4 (High)
VNO,2025,-0.0423692028794219,-0.0325060570909375,-0.0522323486679063,0.0,3.6666666666666665,6,75,84,1,Q3
VRE,2022,-0.1013595440506808,-0.1463155084255787,-0.0564035796757828,0.0,3.0,2,30,54,0,Q1 (Low)
VRE,2023,-0.0895808203330763,-0.1000039769923951,-0.0791576636737574,0.0,2.5,4,25,41,1,Q1 (Low)
VRE,2024,-0.0351058853513447,-0.048978967210837,-0.0212328034918525,0.0069931773879142,3.857142857142857,7,135,152,1,Q3
VRE,2025,0.1251052860189483,0.1743856949902973,0.0758248770475992,0.0416666666666666,4.0,1,12,13,1,Q4 (High)
VTR,2014,0.0737045313658267,0.0408004215812894,0.106608641150364,0.0,5.0,1,11,4,0,Q4 (High)
VTR,2015,-0.0089681109191961,-0.0224181721714026,0.0044819503330103,0.0121951219512195,4.0,4,82,80,0,Q4 (High)
VTR,2016,-0.0209044245186691,-0.026658361634701,-0.0151504874026371,0.009090909090909,4.0,3,55,69,0,Q3
VTR,2017,0.0088415591646675,0.017683118329335,0.0,0.0,5.0,1,9,5,0,Q4 (High)
VTR,2018,0.0044864965596182,0.0040592238143066,0.0049137693049298,0.0,3.0,2,39,52,0,Q4 (High)
VTR,2019,-0.0471861510635211,-0.0560374416743983,-0.038334860452644,0.0,3.5,6,68,165,0,Q2
VTR,2020,-0.0106089874382413,-0.0152824212969513,-0.0059355535795312,0.0,3.6666666666666665,2,18,19,0,Q4 (High)
VTR,2021,-0.0159127216450016,-0.023269788275248,-0.0085556550147553,0.0,4.0,6,41,41,0,Q3
VTR,2022,-0.0268451498880958,-0.0195340255109245,-0.034156274265267,0.0,2.9166666666666665,12,82,237,0,Q3
VTR,2023,-0.0532308804660335,-0.0909094819316634,-0.0155522790004035,0.0,3.333333333333333,6,110,234,1,Q2
VTR,2024,0.0086204233654171,0.0047357995806011,0.012505047150233,0.0,4.0,7,45,38,1,Q4 (High)
VTR,2025,-0.0039133125750363,-0.0239600449653912,0.0161334198153186,0.0045454545454545,4.166666666666667,6,110,55,1,Q4 (High)
WELL,2014,0.0121340194471856,0.0242680388943712,0.0,0.0,4.0,1,4,6,0,Q4 (High)
WELL,2015,-0.0311390465113444,-0.03976976059125,-0.0225083324314387,0.0,4.0,2,38,33,0,Q3
WELL,2016,-0.0427792111326666,-0.0422516310208656,-0.0433067912444676,0.0,3.636363636363636,11,169,137,0,Q3
WELL,2017,-0.0525752771964922,-0.0561362500829865,-0.0490143043099978,0.0012305168170631,1.8571428571428568,21,291,1219,0,Q2
WELL,2018,-0.0080328162592993,1.5693391671458938e-05,-0.01608132591027,0.0092352092352092,2.4444444444444446,9,126,385,0,Q4 (High)
WELL,2019,-0.0207470777584078,-0.0395620022322495,-0.0019321532845662,0.0068161549241941,2.625,8,188,334,0,Q3
WELL,2020,-0.0666036691352496,-0.0677054894771211,-0.065501848793378,0.0,4.5,4,100,27,0,Q2
WELL,2021,-0.0614823394177806,-0.0578739816469749,-0.0650906971885864,0.0,3.7777777777777777,9,63,81,0,Q2
WELL,2022,-0.0554173612183031,-0.0474959784501725,-0.0633387439864337,0.0065274151436031,4.727272727272728,11,383,119,0,Q2
WELL,2023,-0.0453848475353837,-0.0722652227638673,-0.0185044723069,0.0060742133110554,3.882352941176471,17,133,216,1,Q2
WELL,2024,-0.0088964117687731,-0.0104124904226399,-0.0073803331149064,0.0066666666666666,3.333333333333333,12,75,266,1,Q4 (High)
WELL,2025,-0.0138117765360752,-0.0324448766260722,0.0048213235539218,0.0055147058823529,3.9375,16,272,204,1,Q3
WPC,2014,-0.0093018955422074,0.0035082305964685,-0.0221120216808834,0.0,4.0,3,28,34,0,Q4 (High)
WPC,2015,-0.040348076867586,-0.0675864621887764,-0.0131096915463955,0.0087719298245614,2.333333333333333,3,57,66,0,Q3
WPC,2016,-0.0130859049769148,0.0023165176892421,-0.0284883276430718,0.0104166666666666,3.111111111111111,9,96,143,0,Q3
WPC,2017,-0.0217671560315125,-0.0163934438568186,-0.0271408682062063,0.0,2.9285714285714284,14,188,355,0,Q3
WPC,2018,-0.044517645536223,-0.079907775692848,-0.0091275153795981,0.0056179775280898,3.75,4,89,103,0,Q2
WPC,2019,-0.0439338964697555,-0.092395486780293,0.004527693840782,0.0,5.0,2,19,13,0,Q3
WPC,2020,-0.1148914998277578,-0.1632499720307106,-0.066533027624805,0.0,2.8,4,39,28,0,Q1 (Low)
WPC,2021,-0.0572651234664814,-0.1145736643837272,4.34174507643369e-05,0.0,4.0,9,58,45,0,Q2
WPC,2022,0.0054377722696273,-0.0141245272284708,0.0250000717677255,0.0,4.6,10,71,35,0,Q4 (High)
WPC,2023,-0.0080388224134106,-0.0228831832260485,0.0068055383992272,0.015625,4.75,4,32,17,1,Q4 (High)
WPC,2024,-0.0407175107301837,-0.0621239262733154,-0.0193110951870521,0.0,2.6666666666666665,3,21,12,1,Q3
WPC,2025,-0.0788908974710726,-0.1941128392701924,0.036331044328047,0.0,5.0,1,6,3,1,Q1 (Low)
WSR,2014,-0.0290201561035703,-0.0168379181528884,-0.0412023940542521,0.0,1.0,2,11,41,0,Q3
WSR,2015,0.0240044120313376,0.0791781120386878,-0.0311692879760125,0.0277777777777777,2.25,4,18,32,0,Q4 (High)
WSR,2016,-0.0396227207605446,-0.0465771539284994,-0.0326682875925898,0.0054347826086956,1.4285714285714286,7,92,127,0,Q3
WSR,2017,-0.0927560633272124,-0.0330158944253255,-0.1524962322290993,0.0,1.6666666666666667,3,26,48,0,Q1 (Low)
WSR,2018,0.0074574551339026,0.0271899604293857,-0.0122750501615804,0.0,1.0,2,15,64,0,Q4 (High)
WSR,2019,0.0184314690962251,0.0380447531591577,-0.0011818149667075,0.0,3.5,2,32,36,0,Q4 (High)
WSR,2020,-0.04393808586077,-0.0642530443585812,-0.0236231273629589,0.01,2.6666666666666665,6,100,151,0,Q3
WSR,2021,0.0013598188056136,-0.034031666560781,0.0367513041720084,0.0096153846153846,4.25,8,104,35,0,Q4 (High)
WSR,2022,-0.0652382844996675,-0.0794518398765792,-0.0510247291227558,0.0,2.75,4,33,38,0,Q2
WSR,2023,-0.073552397374383,-0.0564373587424216,-0.0906674360063445,0.0040983606557377,4.2,4,122,49,1,Q2
WSR,2024,0.0612856025936734,0.1650484527766038,-0.0424772475892569,0.0,5.0,1,6,6,1,Q4 (High)
WSR,2025,-0.0254134536496942,-0.0281128644860217,-0.0227140428133666,0.0,1.0,2,6,171,1,Q3
WY,2014,-0.0595476172096758,-0.0655585869077675,-0.0535366475115841,0.003638202133576,2.952380952380953,42,475,1041,0,Q2
WY,2015,-0.0450653956535892,-0.0346687190341123,-0.0554620722730661,0.0068139150572205,3.5660377358490565,53,563,632,0,Q2
WY,2016,-0.0401812633556353,-0.0399433808142841,-0.0404191458969865,0.005503144654088,3.467741935483871,61,636,882,0,Q3
WY,2017,-0.0536178295981143,-0.054009089953829,-0.0532265692423997,0.0012755102040816,3.0,36,392,792,0,Q2
WY,2018,-0.0304392630061025,-0.0302662735487933,-0.0306122524634117,0.0,3.634146341463415,41,325,473,0,Q3
WY,2019,-0.0606826224022541,-0.0962151883595366,-0.0251500564449715,0.0,3.4782608695652173,23,182,241,0,Q2
WY,2020,-0.0283850438505886,-0.0282780566792033,-0.0284920310219738,0.0052527191298784,3.3076923076923075,38,300,521,0,Q3
WY,2021,-0.032803746188214,-0.0409301214832087,-0.0246773708932193,0.0034325111203351,3.689655172413793,84,569,597,0,Q3
WY,2022,-0.0386603627011858,-0.0396405979597279,-0.0376801274426437,0.0037037037037037,3.923076923076923,75,540,459,0,Q3
WY,2023,-0.0367406614763193,-0.0375055720640711,-0.0359757508885674,0.0045871559633027,3.3617021276595747,46,327,521,1,Q3
WY,2024,-0.0470782525717184,-0.0655310270164268,-0.0286254781270099,0.0100801155765694,3.686274509803922,49,324,423,1,Q2
WY,2025,-0.0318567227461667,-0.0195495394763475,-0.0441639060159858,0.0061728395061728,3.4473684210526314,36,243,423,1,Q3
XHR,2016,0.0433128953304191,0.0118797633339691,0.0747460273268691,0.0,1.0,1,7,20,0,Q4 (High)
XHR,2017,0.0099578944074067,0.0199157888148135,0.0,0.0,3.0,1,5,2,0,Q4 (High)
XHR,2019,-0.0722991246180905,-0.0928032375722137,-0.0517950116639673,0.0,4.0,1,6,8,0,Q2
XHR,2020,0.1058584707222219,0.2117169414444439,0.0,0.0,5.0,1,4,3,0,Q4 (High)
XHR,2021,0.1427217900457855,0.2830462710908414,0.0023973090007297,0.0,3.0,0,4,4,0,Q4 (High)
XHR,2022,0.0580694839308694,0.019414431115497,0.0967245367462419,0.0,4.0,0,5,3,0,Q4 (High)
XHR,2024,-0.0678127615327079,-0.074738749915109,-0.0608867731503068,0.0,4.0,1,7,8,1,Q2
XHR,2025,-0.1273656724302002,0.0,-0.2547313448604005,0.0,3.0,1,5,12,1,Q1 (Low)
